City,PM2.5,PM10,NOx,NH3,CO,SO2,O3
20,8.69,28.14,38.82,6.27,0.47,9.36,12.85
20,11,49.5,37.52,8.24,0.41,7.28,12.22
20,11.6,48.04,35.3,6.75,0.44,7.21,13.87
20,11.06,44.93,36.87,5.61,0.44,7.38,11.65
20,9.18,43.54,36.79,5.43,0.44,8,13.45
20,10.76,57,32.65,6.57,0.43,8.18,13.18
20,11.46,51.18,37.71,7.03,0.45,8.32,11.87
20,14.55,59.21,37.14,11.05,0.49,8.6,12.26
20,14.07,62.65,35.47,14.42,0.46,9.19,12.41
20,18.79,78.75,42.14,17.49,0.51,10,12.25
20,18.67,57.53,49.09,17.58,0.62,9.35,12.88
20,22.6,48.5,52.83,16.54,0.71,9.54,16.46
20,11.58,32.14,37.5,16.04,0.55,8.73,17.35
20,7.33,25.93,37.59,14.29,0.4,8.17,15.68
20,7.93,22.05,36.2,13.52,0.28,7.67,15.25
20,14.23,42.48,39.55,13.69,0.31,8.02,14.15
20,11.83,41.53,32.01,12.09,0.27,8.06,14.63
20,11.84,43.68,26.48,10.02,0.43,7.62,17.47
20,14.16,53.66,25.59,9.87,0.46,8.41,16.94
20,12.93,47.19,27.06,13.77,0.51,8.57,13.16
20,10.37,32.95,33.95,15.65,0.46,7.7,15.39
20,9.25,33.22,30.2,18.33,0.46,7.75,14.5
20,9.44,38.95,27.45,16.59,0.43,7.93,14.61
20,7.97,29.55,27.33,16.34,0.4,8.6,13.84
20,8.06,23.05,24.19,15.24,0.39,10.29,13.76
20,10.3,35.88,23.05,12.79,0.4,10.12,13.98
20,11.9,41.42,26.81,12.44,0.42,10.04,12.85
20,10.6,41.04,31.87,12.25,0.44,9.83,11.1
20,12.73,51.39,32.45,11.54,0.43,9.37,12.52
20,18.67,72.32,32.84,11.17,0.44,9.46,12.52
20,18.48,66.95,28.11,10.95,0.43,9.26,11.43
20,18.71,76.53,23.54,9.67,0.41,9.13,12.07
20,15.56,62.75,25.2,8.21,0.43,8.71,12.19
20,12.73,56.76,28.39,8.78,0.45,7.44,11.54
20,13.07,52.56,38.17,10.04,0.54,8.19,9.89
20,15.06,61.4,39.97,10.91,0.57,8.64,10.8
20,11.75,47.84,33.42,10.23,0.53,9.53,12.32
20,11.89,51.78,31.39,8.81,0.52,9.55,12.81
20,13.3,64.05,26.81,8.8,0.52,7.74,13.62
20,11.37,52.68,29.22,8.62,0.55,7.38,11.22
20,11.44,53.12,32.29,10.27,0.54,8.07,10.44
20,13.78,63.94,35.44,8.67,0.51,8.9,10.72
20,15.77,53.39,32.19,5.67,0.52,8.59,11.15
20,12.96,53.14,32.56,7.52,0.55,9.01,10.33
20,16.01,52.92,34.04,12.92,0.6,9.56,9.38
20,18.56,49.36,27.72,12.42,0.58,9.6,11.89
20,12.37,47.31,35.08,12.82,0.69,11.14,8.11
20,14.76,59.08,34.95,15.1,0.64,12.3,8.62
20,13.53,55.06,32.22,14.52,0.35,11.97,10.51
20,12.75,45,28.73,19.5,0.46,11.47,9.27
20,13.24,46.32,32.28,15.95,0.66,11.13,8.93
20,11.17,39.63,37.62,16.12,0.67,10.95,7.12
20,11.53,42.24,34.6,15.21,0.63,11.18,8.93
20,9.75,32.99,35.69,11.7,0.65,11.02,10.84
20,12.12,41.22,32.13,9.82,0.71,10.89,8.56
20,6.72,21.31,33.25,11.08,0.64,10.98,9.87
20,7.68,20.72,28.84,12.63,0.62,11.23,9.36
20,5.68,20.38,24.08,12.98,0.6,11.37,10.26
20,7.6,29.36,23.05,11.7,0.57,10.93,9.62
20,10.71,34.27,24.75,10.07,0.62,11.08,9.12
20,8.69,29.63,26.66,9,0.67,11.81,12.28
20,12.07,46.77,26.77,9.16,0.57,12.02,9.24
20,13.89,51.1,22.61,9.89,0.39,11.8,10.38
20,14.62,47.04,33.46,10.31,0.52,12.02,7.52
20,10.93,41.79,23.65,10.26,0.44,11.38,7.84
20,12.93,39.62,38.08,11.37,0.54,12,7.08
20,13.24,54.5,29.52,11.01,0.46,11.58,9.01
20,10.85,32.85,35.25,9.14,0.62,11.31,12.04
20,11.95,45.25,44.35,19.52,0.57,12.4,7.17
20,16.24,43.48,44.44,15.38,0.59,11.46,8.24
20,17.95,42.66,52.32,14.89,0.8,12.06,7.93
20,21.73,38.49,46.79,13.33,0.83,11.61,18.46
20,14.94,34.2,39.84,17.44,0.75,10.98,10.91
20,12.09,33,37.44,15.24,0.47,8.75,11.09
20,15.09,44.55,31.9,12.04,0.45,6.85,11.12
20,18.6,57.85,33.08,13.89,0.55,7.6,8.68
20,15.04,59.47,32.84,11.16,0.57,7.4,9.33
20,16.9,37.22,42,11.57,0.67,7.63,10.74
20,17.28,39.46,41.89,19.44,0.67,7.97,10.72
20,8.39,22.71,27.95,14.47,0.39,7.44,10.11
20,8.32,27.38,28.84,16.88,0.28,7.82,7.38
20,9.62,32.07,27.5,12.28,0.28,8.2,7.3
20,8.33,26.16,31.46,12.68,0.32,8.42,6.25
20,10.46,42.8,33.31,12.79,0.35,8.4,6.29
20,16.15,56.33,39.43,14.04,0.47,8.57,8
20,17.62,52.25,40.88,13.22,0.66,8.76,8.22
20,24.77,64.32,42.97,13.33,0.71,9.19,10.65
20,32.11,74.94,52.77,17.09,1.19,9.91,15.35
20,35.13,77.75,53.84,14.61,0.83,11.47,27.28
20,45.48,88.32,42.85,14,0.84,10.13,26.16
20,54.08,99.28,36.78,12.48,1.45,10.18,27.71
20,21.6,49.28,45.09,13.27,1.02,10.08,20.53
20,39.03,81.82,55.32,13.7,0.89,11.46,24.9
20,39.11,77.93,51.5,19.65,1.12,11.26,30.85
20,49.37,103.99,56.41,15.3,0.83,12.09,32.79
20,42.92,88.36,50.59,13.69,1.54,12.81,27.03
20,55.33,112.01,53.9,14.9,0.98,13.2,25.92
20,50.61,111.2,55.03,14.75,1.15,14.05,26.74
20,49.19,118.26,57.99,15.33,1.24,14.7,29.97
20,56.89,126.82,52.69,15.51,1.22,13.74,38.93
20,62.55,129.06,67,18.73,1.19,13.29,13.21
20,28.56,48.57,59.86,19.56,1.08,11.67,8.47
20,15.09,29.91,46.26,21.13,1.19,11.06,8.69
20,17.75,41.34,39.17,19.3,1.03,10.82,15.31
20,17.92,44.55,40.4,15.09,1.04,10.54,15.92
20,17.85,41.64,55.43,16.18,0.89,11.87,7.6
20,30.71,72.1,63.53,17.51,1.04,12.45,8.38
20,20.04,46.59,47.77,16.19,0.93,10.47,6.84
20,25.58,57.91,54.15,15.37,0.91,9.45,8.26
20,39.09,76.14,52.34,19.28,0.93,9.28,11.02
20,53.5,91.27,40.97,17.58,0.68,9.61,13.97
20,56.28,102.53,46.88,14.21,0.67,13.83,20.94
20,40.81,84.5,44.63,13.88,0.83,13.26,16.87
20,25.37,77.85,49.77,14.51,0.8,14.56,11.5
20,16.55,57.59,44.17,14.82,0.65,14.62,13.02
20,11.99,39.96,41.17,16.57,0.64,14.22,9.88
20,20.09,62.74,48.84,17.7,0.72,15.36,10.7
20,28.41,66.83,47.57,13.52,0.84,13.21,16.42
20,36.96,76.94,42.93,14.93,0.85,15.39,22.29
20,52.87,101.96,62.77,15.25,1.01,12.45,20.34
20,19.26,52.22,30.05,13.56,0.61,9.31,13.36
20,12.19,41.81,35.9,11.76,0.61,8.53,15.25
20,27.12,73.34,50.12,13.91,0.8,8.97,14.44
20,49.51,98.73,56.49,13.09,1.02,9.21,21.17
20,57.72,106.42,57.85,13.54,1.12,10.26,26.65
20,69.7,132.42,65.85,15.99,1.21,12.41,32.22
20,64.9,122.75,66.57,17.01,1.03,9.55,28.58
20,62.54,123.27,62.96,17.78,0.79,11.34,31.66
20,69.75,128.01,65.5,18.87,0.88,10.86,29.62
20,77.05,135.69,58.64,19.51,0.86,15.39,31.08
20,70.89,123.26,51.35,17.79,0.93,21.01,28.13
20,72.13,125.42,51.78,16.91,0.89,14.91,40.98
20,90.92,163.46,75.78,16.51,1.17,10.58,33.36
20,91.86,171.91,80.72,19.47,1.22,10.92,33.38
20,92.37,167.92,73.07,20.64,1.16,11.59,29.5
20,87.03,163.02,70.08,19.7,1.07,17.75,31.78
20,82.21,154.89,67.69,18.22,1.08,16.27,28.57
20,82.78,149.57,58.43,16.35,0.98,15.66,40.96
20,89.06,159.83,65.55,16.88,1.06,13.78,36.41
20,83.45,158.37,75.75,16.93,1.07,17.3,39.16
20,73.81,143.06,73.44,17.02,0.94,16.55,23.19
20,71.95,142.88,73.14,19.14,1.1,17.73,35.46
20,81.38,148.72,75.1,19.31,1.21,16.65,28.14
20,87.36,158.29,65.12,18.8,1.05,17.05,31.04
20,94.89,168.1,75.49,18.47,1.27,16.74,27.11
20,64.67,120.78,53.64,17.11,1.02,14.84,29.09
20,39.87,98.1,58.85,18.28,0.93,14.4,20.33
20,49.87,109.16,56.18,18.07,0.89,10.19,25.2
20,65.29,121.72,59.59,34.63,1.01,9.91,19.03
20,83.28,149.35,57.07,21.47,1,11.19,25.39
20,70.54,140.48,63.02,19.52,0.96,10.58,33.03
20,88.13,157.73,58.8,18.82,1.05,11.77,39.85
20,82.73,147.34,60.95,18.14,1.14,12.12,37.94
20,82.73,150.62,68.58,20.61,1.22,13.51,37.99
20,95.77,169.34,71.52,21.34,1.29,14.82,28.02
20,95.21,169.26,79.89,19.77,1.32,16.04,31.95
20,72.43,132.97,57.49,17.73,1.02,14.48,32.43
20,50.06,110.41,60.45,16.16,0.99,12.67,33.34
20,69.63,143.27,65.19,15.63,1.15,12.47,34.86
20,89.46,161.83,67.28,16.79,1.34,13.46,33.36
20,80.42,149.67,66.23,17.29,1.18,10.74,38.95
20,73.92,137.11,59.3,17.01,0.92,10.17,40.44
20,75.17,138.83,64.03,17.47,0.98,9.88,35.35
20,94.27,169.49,79.62,18.38,1.14,10.1,39.76
20,94.04,174.95,88.32,18.72,1.25,10.79,27.67
20,94.72,171.39,72.93,19.23,1.21,11.57,26.98
20,94.33,167.3,72.19,20.09,1.18,13.41,30.36
20,122.89,205.91,77.07,23.81,1.28,11.52,41.44
20,134.32,215.78,69.58,23.2,1.26,10.77,28.58
20,87.5,152.83,58.34,21.21,0.98,10.49,29.76
20,88.03,154.44,70.12,19.47,1.02,10.27,32.89
20,75.77,140.33,63.78,18.35,0.98,8.75,33.43
20,75.81,145.75,62.91,18.59,0.98,9.36,36.88
20,86.42,155.08,62.84,18.84,1.03,9.28,41.98
20,65.76,127.82,54.33,15.52,0.82,10.47,56.55
20,104.06,183.88,85.81,15.69,1.22,10.98,45.97
20,107.87,171.73,55.87,16.86,1.02,8.03,48.34
20,93.64,157.8,59.18,15.47,0.97,7.94,48.31
20,94.05,158.44,53.59,15.1,0.96,6.66,49.76
20,91.04,162.68,67.61,16.3,1.1,7.9,39.59
20,70.2,142.64,63.21,18.3,1.01,8.68,43.46
20,87.2,165.84,85.98,21.67,1.29,9.46,31.33
20,64.97,120.55,50.91,18.76,0.89,7.73,36.12
20,59.98,126.87,54.9,15.59,0.85,8.96,39.85
20,65.06,143.74,65.51,14.29,0.93,10.04,36.59
20,76.71,162.07,72.78,22.54,1.08,10.12,38.7
20,98.12,194.66,92.98,26.77,1.47,10.84,33.46
20,68.39,120.46,47.02,23.91,0.84,6.73,28.54
20,36.33,97.67,46.51,18.73,0.7,6.28,30.25
20,30.53,91.62,49.11,15.37,0.65,6.32,37.85
20,34.16,84.73,47.2,16.18,0.66,5.95,37.14
20,51,115.87,62.5,15.45,0.68,6.3,38.68
20,87.28,167.77,77.28,18.35,0.98,7.63,37.57
20,96.1,195.03,93.9,20.81,1.12,8.28,35.96
20,89.26,181.54,93.54,22.7,1.3,10.52,41.83
20,96.99,207.73,104.64,23.11,1.58,10.32,37.38
20,78.69,173.23,110.22,22.24,1.49,11.8,37.74
20,87.78,189.99,84.15,22.07,1.24,11.77,40.14
20,73.57,163.95,76.32,20.89,1.17,11.7,39.02
20,91.57,192.11,85.32,22.38,1.32,14.01,47.99
20,103.35,210.51,88.43,22.89,1.4,13.46,39.74
20,57.22,120.42,50.18,22.26,0.76,10.5,35.14
20,25.47,81.69,45.51,19.6,0.64,8.01,22.79
20,19.77,97,34.71,16.2,0.56,4.22,37.65
20,52.66,141.65,62.06,17.89,0.84,8.11,42.4
20,65.97,158.62,70.91,18.82,1.03,8.65,42.66
20,72.14,168.79,75.13,19.18,1.12,7.48,41.77
20,80.79,186.22,81.8,22.59,1.31,8.75,37.43
20,83.47,165.19,67.27,23.47,1.28,6.21,35.33
20,77.73,151.8,55.74,21.14,0.77,7.25,55.83
20,60.91,153.38,82.28,20.72,0.96,9.38,41.6
20,47.67,127.57,51.75,21.09,0.87,7.87,52.05
20,49.35,136.21,68.25,20.77,0.9,9.22,46.27
20,68.47,151.73,61.71,21.46,1,7.72,47.02
20,68.29,144.61,44.17,20.06,1.03,9.26,44.3
20,56.58,129.32,51.98,18.16,0.93,8.38,45.84
20,60.95,143.87,62.47,19.31,1.05,8.71,39.01
20,60.53,145.25,76.66,19.98,1.1,8.9,38.14
20,67.91,152.14,94.87,20.6,1.11,8.5,41.11
20,58.14,149.22,82.04,19.47,0.87,9.01,46.83
20,53.27,151.37,82.97,19.77,0.88,9.59,36.31
20,68.93,165.51,73.92,18.7,0.95,10.41,54.41
20,102.48,212.49,95.3,21.74,1.3,9.46,54.43
20,88.15,201.4,101.97,23.17,1.25,12.09,51.79
20,92.5,212.28,110.76,30.49,1.32,14.81,47.26
20,62.8,146.64,84.24,23.47,1,10.38,27.28
20,39.37,100.68,62.63,23.77,0.75,9.11,23.71
20,65.93,157.96,80.8,21.75,0.97,12.37,43.03
20,77.63,194.83,95.9,21.11,1.19,13.28,47.06
20,84.7,185.63,92.03,21.9,1.22,12.73,46.95
20,48.01,152.41,86.91,20.22,0.95,11.32,32.01
20,41.03,131.59,67.68,21.45,0.75,14.57,46.17
20,51.74,144.95,85.28,23.77,0.92,15.46,50.93
20,77.61,185.24,132.6,23.88,1.37,16.66,43.82
20,74.98,183.77,120.01,26.05,1.24,16.08,27.98
20,43.39,121.29,55.78,28.59,0.65,13.19,23.93
20,52.18,142.49,77.28,21.12,0.77,16.93,19.25
20,43.68,137.1,46.47,21.76,0.46,17.25,27.79
20,36.73,122.49,48.46,19.32,0.52,15.98,27.16
20,32.59,108.48,43.7,19.16,0.53,17.87,21.06
20,20.15,105.77,40.01,17.49,0.43,17.17,18.27
20,24.45,131.04,38.51,16.16,0.48,9.15,27.96
20,27,125.15,52.07,14.65,0.57,9.73,30.18
20,35.03,134.18,48.52,16.27,0.67,9.61,28.36
20,40.47,125.98,39.93,18.29,0.77,12.7,22.31
20,16.04,74.65,32.6,14.87,0.43,11.07,24.98
20,18.59,80.55,42.67,14.78,0.49,10.72,22.72
20,23.81,108.48,42.95,14.74,0.5,7.84,34.81
20,30.33,126.36,46.5,15.92,0.58,7.96,41.79
20,49.84,175.84,84.12,17.02,1.01,12.24,36
20,57.99,190.49,95.94,22.98,1.24,14.86,40.61
20,78.54,204.96,125.6,19.98,1.66,15.1,45.85
20,52.03,150.71,89.72,20.92,1.02,11.79,40.01
20,30.33,99.38,49.39,23.04,0.6,7.97,31.9
20,21.08,84.44,45.69,22.48,0.5,6.6,19.03
20,20.14,67.91,38.19,20.59,0.47,11,24.3
20,16.75,53.27,20.96,16.68,0.36,12.08,27.87
20,23.48,64.7,20.27,14.84,0.42,12.02,32.77
20,35.58,92.81,22.74,13.82,0.52,8.75,38.04
20,30.86,77.24,21.67,11.97,0.5,8.32,31.58
20,27.82,65.48,21.6,11.6,0.43,10.16,26.73
20,24.81,69.65,16.85,11.1,0.4,7.19,35.76
20,28.14,67.46,19.07,11.2,0.48,7.55,38.94
20,23.43,66.1,16.35,9.98,0.42,7.27,47.85
20,23.57,63.65,17.25,9.82,0.43,6.86,39.26
20,25.36,63.61,18.14,10.37,0.46,7.26,29.17
20,20.08,58.94,17.03,10.35,0.4,6.55,31.73
20,26.27,77.19,16.94,9.96,0.43,6.84,37.54
20,24.33,83.88,15.5,9.2,0.39,6.49,29.94
20,24.7,78.44,16.89,8.72,0.42,6.47,28.5
20,27.36,73.53,18.47,8.25,0.44,6.67,28.81
20,20.82,54.45,16.46,7.73,0.36,7.06,23.34
20,24.1,79.61,18.28,7.31,0.36,7.06,18.93
20,29.52,98.54,20.06,7.97,0.37,6.95,14.77
20,28.3,93.39,20.89,9.05,0.38,8.89,15.14
20,25.89,83.39,19.36,8.32,0.37,8.49,20.75
20,29.54,82.21,19.82,6.82,0.44,7.97,21.8
20,28.26,81.99,21.29,6.12,0.45,7.79,20.04
20,25.58,75.31,22.44,6.31,0.44,7.39,16.16
20,26.89,81.61,23.66,7.83,0.53,7.61,18.91
20,26.61,66.58,23.66,8.03,0.72,7.78,19.93
20,20.55,55.03,21.06,6.81,0.59,6.73,19.32
20,20.54,53.53,22.75,6.21,0.64,6.36,16.09
20,18.48,52.34,21.9,7.02,0.63,6.34,16.7
20,19.99,63.75,21.07,7.11,0.65,6.79,21.48
20,25.7,81,23.34,9.29,0.7,7.88,20.19
20,18.64,54.81,21.67,10.49,0.57,7.59,23.39
20,18.03,52.92,22.57,8.12,0.41,8.4,22.45
20,19.8,54.84,24.9,7.04,0.4,10.28,19.66
20,20.82,47.88,22.62,6.92,0.38,11.57,18.66
20,16.78,44.63,20.87,6.74,0.32,12.46,23.08
20,19.05,51.09,24.82,6.13,0.36,14.12,22.98
20,17.23,45.04,20.66,6.06,0.34,14.37,17.94
20,19.82,50.93,20.73,6.12,0.35,13.98,25.02
20,21.01,57.68,28.03,5.42,0.36,14.49,24.01
20,20.8,53.42,21.92,5.42,0.33,15.2,17.54
20,15.53,43.76,19.46,5.4,0.31,14.47,18.53
20,13.15,39.87,24.58,4.84,0.28,12.43,16.06
20,12.02,34.64,19.74,5.47,0.27,12.04,15.22
20,11.51,33.77,23.67,5.86,0.28,11.52,14.68
20,11.2,42.66,28.82,6.16,0.29,10.62,16.25
20,12.09,55.6,26.12,5.28,0.3,12.95,17.43
20,14.3,52.48,25.71,4.3,0.35,20.98,19.58
20,15.26,60.85,22.25,3.93,0.38,29.68,21.41
20,14.21,54.67,18.7,4.03,0.3,32.49,21.56
20,13.08,49.13,27.04,3.19,0.3,32.18,19.12
20,16.85,57.84,32.83,3.6,0.36,28.8,18.86
20,13.72,51.68,35.71,3.53,0.34,37.37,18.22
20,14.67,53.52,27.59,3.73,0.28,29.05,19.43
20,15.23,56.14,29.15,2.91,0.29,21.85,15.53
20,17.67,62.36,28.12,4.07,0.31,26.61,15.69
20,30.44,109.67,37.14,4.49,0.31,14.56,18.71
20,29.74,110.21,23.7,4.38,0.28,13.73,23.93
20,21.3,74.82,22.49,4.34,0.26,15.6,24.78
20,15.36,65.41,28.68,4.19,0.28,14.24,19.74
20,14.14,48.48,31.18,5.56,0.28,14.07,19.82
20,16.44,43.01,26.23,4.12,0.27,12.22,20.84
20,14.78,43.77,24.26,3.23,0.26,12.06,21.34
20,15.18,52.48,27.1,3.29,0.29,10.33,18.87
20,12.33,44.41,24.05,3.11,0.25,9.66,18.56
20,11.81,53.97,21.39,3.07,0.25,8.85,19.15
20,12.64,60.01,23.68,3.08,0.24,8.57,18.75
20,11.7,49.07,25.38,4.51,0.21,6.44,19.01
20,12.21,46.97,22.69,4.61,0.22,6.76,18.17
20,7.33,30.7,21.64,3.74,0.26,7.58,17.14
20,10.08,42.19,22.16,3.61,0.27,6.93,14.37
20,8.99,41.07,19.4,3.39,0.31,6.9,15.63
20,17.27,44.22,28.31,3.4,0.33,7.68,25.44
20,21.94,46.59,30.17,4.66,0.43,7.71,23.44
20,8.38,19.05,23.44,6.58,0.28,7.7,22.89
20,20.53,47.52,29.74,6.41,0.34,10.03,17.66
20,11.26,33.01,33.24,13.01,0.31,11.64,23.29
20,9.38,30.27,27.32,12.51,0.28,11.76,14.98
20,10.85,35.86,28.76,11.73,0.31,10.8,14.68
20,8.92,25.63,27.72,11.24,0.33,11.19,20.42
20,8.93,28.08,26.88,9.74,0.33,11.95,15.69
20,10.43,34.98,27.17,7.54,0.33,12.71,12.88
20,9,28.18,26.64,6.45,0.32,12.79,12.38
20,10.46,31.78,31.51,8.08,0.38,13.66,10.47
20,10.36,27.75,34.3,11.9,0.39,13.49,10.05
20,9.87,25.02,31.24,10.7,0.38,10.2,10.15
20,10.58,27.54,31.75,10.34,0.4,11.14,9.59
20,9.59,22.68,30.5,10.33,0.44,11.24,13.5
20,6.62,21.38,29.79,10.46,0.41,11.22,10.55
20,7.46,26.97,36.41,10.77,0.43,10.89,8.84
20,14.69,54.73,32.26,12.19,0.42,10.96,8.68
20,11.97,52.15,23.03,10.46,0.34,10.72,8.3
20,9.27,41,21.69,9.36,0.32,11.43,9.32
20,12.61,47.23,26.17,9.03,0.39,8.82,8.49
20,9.56,32.9,32.78,13.97,0.38,5.01,9.94
20,8.73,30.22,34,12.7,0.4,4.77,9.34
20,11.84,43.79,32.92,8.94,0.4,5.19,7.88
20,13.82,47.1,33.63,17.45,0.42,7.66,6.02
20,18.04,63.72,36.07,26.69,0.43,10.36,5.68
20,12.33,44.84,34.78,26.5,0.38,10.58,5.76
20,7.88,27.51,34.42,23.94,0.38,11.11,5.84
20,4.66,13.87,33.25,19.89,0.36,13.4,6.94
20,3.84,11.28,33.21,23.6,0.37,13.18,6.68
21,48.57,95.68,39.32,15.85,1.56,1.8,8.89
21,48.57,95.68,47.5,15.85,2.35,9.69,9.9
21,48.57,95.68,29.81,15.85,1.69,20.61,12.63
21,48.57,95.68,28.63,15.85,1.2,4.35,9.77
21,48.57,95.68,20.14,15.85,1.29,7.22,11.9
21,48.57,95.68,38.88,15.85,1.44,11.02,11.24
21,48.57,95.68,48.2,15.85,1.42,5.36,10.63
21,48.57,95.68,53.29,15.85,1.33,4.53,10.81
21,48.57,95.68,55.47,15.85,1.7,10.42,11.39
21,48.57,95.68,43.24,15.85,2.28,17.55,9.75
21,48.57,95.68,30.39,15.85,1.08,5.69,14.71
21,48.57,95.68,27.13,15.85,1,5.83,12.91
21,48.57,95.68,19.57,15.85,0.44,1.74,23.05
21,48.57,95.68,24.84,15.85,0.59,1.56,13.25
21,48.57,95.68,35.88,15.85,1.38,5.3,14.47
21,48.57,95.68,24.85,15.85,1.53,2.22,11.69
21,48.57,95.68,48.96,15.85,1.99,17.51,26.55
21,48.57,95.68,49.64,15.85,1.71,12.88,36.26
21,48.57,95.68,42.03,15.85,1.34,5.53,8.02
21,48.57,95.68,29.82,15.85,1.12,7.12,6.87
21,48.57,95.68,29.1,15.85,1.13,6.31,7.35
21,48.57,95.68,42.94,15.85,2.1,8.39,17.44
21,48.57,95.68,45.97,15.85,1.44,8.08,9.2
21,48.57,95.68,56.06,15.85,3.04,18.69,15.72
21,48.57,95.68,16.86,15.85,0.62,4.41,10.98
21,48.57,95.68,32.08,15.85,0.92,7.98,13.38
21,48.57,95.68,52.79,15.85,1.92,6.51,12.13
21,48.57,95.68,26.15,15.85,0.53,2.79,9.49
21,48.57,95.68,51.99,15.85,1.57,4.18,12.77
21,48.57,95.68,38.93,15.85,1.75,7.87,9.97
21,48.57,95.68,25.8,15.85,1.07,1.15,12.31
21,48.57,95.68,21.45,15.85,0.74,0.92,12.19
21,48.57,95.68,27.87,15.85,1.23,5.62,12.28
21,48.57,95.68,29.45,15.85,1.32,5.31,11.95
21,48.57,95.68,24.26,15.85,1.1,5.12,12.64
21,48.57,95.68,46.45,15.85,2.52,12.11,13.04
21,48.57,95.68,34.78,15.85,1.8,9.63,14.64
21,48.57,95.68,31.4,15.85,1.35,5.97,12.53
21,48.57,95.68,35.06,15.85,1.35,6.31,12.26
21,48.57,95.68,30.91,15.85,3.91,17.68,9.96
21,48.57,95.68,23.55,15.85,2.02,14.23,9.97
21,48.57,95.68,21.9,15.85,2.1,14.94,9.52
21,48.57,95.68,34.55,15.85,1.94,23.57,10.37
21,48.57,95.68,45.96,15.85,2.53,9.61,14.5
21,48.57,95.68,27.11,15.85,1.03,0.57,12.03
21,48.57,95.68,64.99,15.85,2.18,16.13,12.46
21,48.57,95.68,38.27,15.85,2.1,13.17,11.71
21,48.57,95.68,28.49,15.85,2.09,0.97,12.37
21,48.57,95.68,25.23,15.85,2.01,0.92,12.55
21,48.57,95.68,33.85,15.85,2.25,1.13,12.67
21,48.57,95.68,29.48,15.85,2.03,4.24,10.33
21,48.57,95.68,47.99,15.85,3.01,4.43,7.8
21,48.57,95.68,52.36,15.85,1.78,2.51,5.93
21,48.57,95.68,39.1,15.85,1.69,10.42,5.78
21,48.57,95.68,32.97,15.85,1.82,2.63,6.06
21,48.57,95.68,42.43,15.85,1.96,3.64,6.05
21,48.57,95.68,28.02,15.85,1.74,3.73,5.95
21,48.57,95.68,29.17,15.85,1.75,3.64,5.86
21,48.57,95.68,30.52,15.85,1.73,3.89,5.56
21,48.57,95.68,27.36,15.85,1.68,3.61,5.79
21,48.57,95.68,31.2,15.85,1.78,4.16,5.89
21,48.57,95.68,37.82,15.85,2,9.41,5.63
21,48.57,95.68,34.54,15.85,1.8,5.9,5.6
21,48.57,95.68,54.07,15.85,1.43,4.31,6.07
21,48.57,95.68,23.85,15.85,1.9,3.92,5.56
21,48.57,95.68,23.56,15.85,1.4,5.01,5.95
21,48.57,95.68,58.09,15.85,1.98,5.44,7.44
21,48.57,95.68,36.23,15.85,1.59,12.21,9.25
21,48.57,95.68,31.4,15.85,1.92,5.7,8.54
21,48.57,95.68,10.96,15.85,0.75,4.06,9.91
21,48.57,95.68,55.28,15.85,1.56,4.01,9.87
21,48.57,95.68,41.3,15.85,1.41,4.33,10.14
21,48.57,95.68,42.6,15.85,1.34,5.82,10.11
21,48.57,95.68,34.88,15.85,1.16,5.83,10.07
21,48.57,95.68,34.59,15.85,0.98,5.86,10.36
21,48.57,95.68,32.78,15.85,1.04,19.71,10.74
21,48.57,95.68,40.2,15.85,2.73,5.7,10.33
21,48.57,95.68,27.79,15.85,1.88,4.03,10.19
21,48.57,95.68,26.32,15.85,1.71,4.81,10.21
21,48.57,95.68,20.92,15.85,1.56,34,10.29
21,48.57,95.68,24.48,15.85,0.87,10.39,10.01
21,48.57,95.68,48.54,15.85,1.52,12.05,9.94
21,48.57,95.68,41.35,15.85,1.45,13.97,9.87
21,48.57,95.68,39.59,15.85,1.29,7.18,9.83
21,48.57,95.68,49.12,15.85,1.5,8.9,10.03
21,48.57,95.68,34.55,15.85,1.18,9.99,10.02
21,48.57,95.68,47.14,15.85,1.22,10.83,9.94
21,48.57,95.68,50.32,15.85,1.48,8.45,10.06
21,48.57,95.68,48.18,15.85,1.45,6.53,9.83
21,48.57,95.68,39.32,15.85,1.27,6.27,9.8
21,48.57,95.68,29.96,15.85,0.99,6.53,9.92
21,48.57,95.68,23.36,15.85,1.19,11.29,11.74
21,48.57,95.68,22.62,15.85,0.98,5.25,8.51
21,48.57,95.68,17.83,15.85,0.88,5.99,8.19
21,48.57,95.68,27.05,15.85,1.12,4.56,8.28
21,48.57,95.68,22.19,15.85,1.03,6.47,8.21
21,48.57,95.68,24.58,15.85,1.1,7.16,8.21
21,48.57,95.68,18.96,15.85,0.93,5.77,8.11
21,48.57,95.68,27.46,15.85,1.26,6.2,8.03
21,48.57,95.68,20.65,15.85,1.13,6.47,8.38
21,48.57,95.68,11.63,15.85,1.22,13.38,8.89
21,48.57,95.68,33.98,15.85,1.84,5.98,9.58
21,48.57,95.68,58.43,15.85,2.12,5.49,9.08
21,48.57,95.68,78.25,15.85,2.28,4.36,13.91
21,48.57,95.68,23.52,15.85,0.89,9.16,30.84
21,48.57,95.68,84.28,15.85,1.78,5.72,11.08
21,48.57,95.68,73.24,15.85,1.35,6.57,9.68
21,48.57,95.68,65.1,15.85,1.16,5.94,10.43
21,48.57,95.68,59.37,15.85,1.09,5.4,10.85
