Date,T_mean,T_max,T_min,RH_mean,RH_max,RH_min,Prs_mean,Prs_max,Prs_min,Ac_R,WS_mean,DWD,WG,CO,NO,NO2,O3
10-Apr-13,16.6,21.2,11.9,63.7,83,45,1015.7,1017.1,1014.3,0,3.4,SSW,25.7,0.9,16.6,39,48.3
11-Apr-13,17.7,22.9,12.1,62,79,39,1015.9,1018.2,1014.5,0,2.4,SW,22.5,1.1,27,46.9,42.5
12-Apr-13,17.9,21.8,13.1,58.9,77,41,1018.5,1019.8,1017,0,2.8,SSW,25.7,1.4,47.4,51.7,35.8
13-Apr-13,19.1,23.6,13.2,57.2,76,43,1019.9,1020.7,1019.2,0,3.1,SSW,24.1,1.2,35.3,46.3,44.8
14-Apr-13,19.5,25.8,15.8,54.6,74,36,1019.5,1020.6,1018.3,0,5.4,NNE,43.5,0.9,17,38.5,43.9
15-Apr-13,15.7,18.6,12.9,56.3,70,42,1018.8,1019.8,1017.5,0.2,10.3,N,48.3,1,15.2,34.4,52.6
16-Apr-13,15.1,18.8,11.8,56.3,77,39,1018.7,1020.3,1017.7,0.8,8.8,N,46.7,1,15,30.9,48.6
17-Apr-13,16.4,19.6,12.6,39.1,62,24,1019.8,1020.6,1018.8,0,9.3,N,41.8,1.2,18.8,41,49.5
18-Apr-13,15.4,18.2,13.1,39.9,58,26,1018.9,1020.4,1016.8,0,11.4,N,41.8,1.2,18.8,39.2,54.4
19-Apr-13,14.5,17.6,11.8,50,69,40,1016.1,1017,1015.3,0.6,5.5,N,33.8,1.2,19.9,40.9,47.3
20-Apr-13,15.6,19,11.2,50.7,67,38,1017.2,1018.8,1015.3,0,5.4,N,30.6,1.2,24.8,41.5,36
21-Apr-13,17.4,22.1,12,50.2,68,33,1016.8,1017.6,1015.2,0,3.5,SW,30.6,1,16.6,39.6,45.7
22-Apr-13,18.4,22.4,13,48.5,70,33,1018.2,1020.3,1016.8,0,3.8,N,22.5,1.4,40,54.9,39.9
23-Apr-13,18.5,22.5,12.7,53.3,68,43,1022.9,1025.4,1020.1,0,3.6,N,24.1,1.6,34.3,56.8,33.8
24-Apr-13,20.2,25.1,14,49.3,69,27,1026.4,1028,1024.7,0,3.2,NNW,22.5,1.3,34.3,59.3,40
25-Apr-13,22.4,27.8,15.6,43.5,60,32,1024.5,1026.7,1022.1,0,3.3,N,24.1,1.5,33.4,63.5,39.3
26-Apr-13,22,28.1,15.2,45.9,64,28,1019.3,1022.1,1016.2,0,2.3,SSW,20.9,1.5,51.7,67.4,43.3
27-Apr-13,22.1,27.2,15.9,42.9,63,29,1015.4,1016.3,1014.2,0,3,SSW,25.7,1.4,49.6,57.5,52.7
28-Apr-13,21.5,26.6,16.1,45.9,76,26,1017.6,1019.5,1015.4,0,2.6,SSW,24.1,1,13,45.5,61.2
29-Apr-13,21.8,27.6,15.4,47.4,65,30,1020.2,1021.2,1018.8,0,2,SSW,17.7,1.3,43.5,64.7,46
30-Apr-13,25,30.7,16.1,38,60,26,1019.6,1020.8,1018,0,5.8,NNE,32.2,1.7,52.1,68.2,29.8
1-May-13,25.9,30.9,18.8,36.8,56,28,1017.1,1019,1015.2,0,6.2,NNE,33.8,1.6,30.3,58.6,34.1
2-May-13,26.1,31.2,19.4,31.7,46,22,1014.6,1015.3,1013.6,0,7.6,NNE,33.8,1.4,25.2,56.9,42.4
3-May-13,24,29.7,18.2,48.2,64,32,1012.8,1013.9,1011.5,0,2.5,W,22.5,0.9,13,47.8,59.7
4-May-13,24,29.2,18.7,55,68,38,1014,1016,1012,0,1.9,W,19.3,0.8,11,48.1,59.3
5-May-13,25,29.8,19.4,50.3,66,35,1017,1019,1015.1,0,2.1,SSW,17.7,0.8,12.3,39.9,66.6
6-May-13,25.9,30.1,22.1,45.4,56,33,1018,1019.6,1016.5,0,10.3,NNE,37,0.6,7.1,26.6,59.7
7-May-13,24.8,28.7,20.9,45.9,74,34,1014.6,1016.5,1012.1,0,6.7,NNE,32.2,0.7,7.2,27.2,63.8
8-May-13,21.2,25,18.7,65.8,75,46,1012.5,1014.1,1010.7,0,4.2,NNE,27.4,0.8,11.5,39.8,41.5
9-May-13,19.9,23.6,17.6,65.3,76,54,1012.5,1014,1011.4,0,8,NNE,37,1,14,34.3,48.8
10-May-13,20,23.2,16.4,64.5,84,51,1012.9,1014.1,1011.8,0.4,4.1,W,29,1,12.2,33.3,46.1
11-May-13,21.5,25.3,16.6,61.3,78,48,1010.5,1012.7,1008,0,3.5,S,32.2,0.7,10.2,34.7,52.8
12-May-13,22.7,26.9,19.7,57.3,73,42,1006.6,1007.9,1005.4,0,3.7,WSW,25.7,0.6,6.8,27.3,61.3
13-May-13,20.2,24.4,17.1,59.3,75,43,1006.1,1007.3,1005.1,1.2,3,W,24.1,0.7,8.1,32.8,49.7
14-May-13,19.2,23.5,16,64.3,82,49,1009.8,1012.4,1006.4,4.2,2.6,N,20.9,0.9,16.2,34.2,37.4
15-May-13,21.1,25.4,15.4,60.9,80,42,1012.5,1013.5,1011.6,0,3.5,SSW,27.4,1.2,38.6,40.8,42.1
16-May-13,21,24.9,16.9,62.9,83,43,1013.2,1014.3,1011.7,0,2.8,SSW,24.1,1.2,33.8,47.3,34.3
17-May-13,22,26.7,17.8,67.8,84,45,1012.9,1015.3,1011.4,0.4,1.7,SW,24.1,1.2,30.7,53.3,27.5
18-May-13,24.3,29.5,18.2,60.6,83,47,1016,1017.1,1014.5,0,1.8,SW,19.3,1.4,44.6,55.1,33.8
19-May-13,26.3,31.8,20.3,52.9,74,36,1014.8,1016.1,1013.6,0,2,SSW,20.9,1.5,47.8,53.5,39.3
20-May-13,0,0,0,55.7,72,43,1013.8,1014.7,1012.6,0,2.2,SSW,22.5,1,25.4,50,29.5
21-May-13,26,31.1,21.4,51.7,66,31,1013.7,1015,1012.3,0,2.3,S,20.9,1.1,23.5,50.8,41.5
22-May-13,25.3,30,20.9,50.1,67,28,1010.2,1012.2,1004.9,0,3.3,SSW,30.6,0.9,19.3,47.1,37.9
23-May-13,25.1,29.2,20.1,49.3,69,33,1005,1008.2,1002.9,0,7.9,W,33.8,0.5,5.3,20.1,65.6
24-May-13,22.8,26.6,19.4,49.1,58,42,1011.5,1014.5,1007.6,0,4.8,W,32.2,0.6,5.1,24.9,70.3
25-May-13,23,27.2,19.2,49.4,57,34,1014.6,1015.7,1013.5,0,4.5,SSW,38.6,0.6,6.9,28.4,64.6
26-May-13,23.8,28.4,17.9,45.4,66,31,1013.8,1014.9,1011.8,0,4.4,SSW,29,0.6,9.3,31.8,59.5
27-May-13,22.3,26.4,18.8,42.3,72,26,1015.4,1016.3,1014.3,0,3.7,SSW,24.1,0.6,6.9,29.7,73.2
28-May-13,21.9,24.7,18,57.2,74,42,1012.8,1015.3,1006.5,0,2.1,SSW,22.5,0.8,12.4,44.6,50.7
29-May-13,25.3,29.2,21.3,51.2,69,34,1004.2,1006.4,1002.5,0,5,NNE,27.4,1,10,39.1,59
30-May-13,25.1,29.7,21.6,49.1,66,32,1007.1,1008.3,1005.7,0,4,SSW,30.6,0.7,7.4,30.9,58.5
31-May-13,23.8,28.3,19.6,42.5,62,30,1007.7,1010.8,1005.7,0,5.3,W,38.6,0.7,7.6,30.2,57.1
1-Jun-13,20.6,23.9,18.2,55.5,76,38,1011,1012.7,1007.5,0.8,3.6,SSW,29,0.6,7.2,27.7,55.9
2-Jun-13,21.6,25.6,17.4,54,76,38,1008.6,1012,1006.2,0.4,4.4,W,45.1,0.5,7,25.1,61.8
3-Jun-13,22.3,26.7,17.6,52.4,67,33,1012.6,1013.3,1011.7,0,3.8,SSW,30.6,0.7,8.4,33.2,62.1
4-Jun-13,23.3,27.1,18.5,53.2,73,38,1012.3,1013.9,1011,0,3.9,W,32.2,0.8,10.4,33.7,60.3
5-Jun-13,23.5,27.2,19.7,51.4,67,31,1014.5,1015.6,1013,0,3.4,SSW,32.2,0.7,10.5,36.5,56
6-Jun-13,23.8,28.6,19.7,56.6,71,40,1016.5,1017.7,1014.9,0,3.3,SSW,25.7,0.8,12.6,40.3,54.6
7-Jun-13,23.8,26.7,21.4,54.2,70,36,1013.7,1016.3,1011.6,0,2.2,SSW,19.3,1,12.2,45.9,51.7
8-Jun-13,24.1,29.2,20.7,58.9,71,42,1011.4,1013.3,1010.3,0.4,5,N,29,1,16.5,48.2,45.6
9-Jun-13,23.9,28.1,19.4,59.4,74,45,1014.3,1015.6,1012.7,0,2.9,SSW,22.5,0.9,20.9,39.8,53.7
10-Jun-13,25.7,29.6,20.9,53.3,68,43,1013.2,1015.2,1010.8,0,3.2,SSW,24.1,0.9,20.9,48.2,55.4
11-Jun-13,26.6,31.1,22.7,48.8,69,33,1007,1010.8,1004,0,4.1,SSW,32.2,0.8,8.8,41.2,61.1
12-Jun-13,22.9,28.3,18.8,59.2,84,42,1007.6,1009.6,1005.5,9,3.8,W,37,0.7,7.1,35.5,66.9
13-Jun-13,21.7,24.9,18.8,65.7,81,53,1010.3,1012,1008.7,1.2,3.4,W,32.2,0.9,8.3,33.3,51.3
14-Jun-13,23.1,27.2,19.4,62.7,76,50,1013.3,1014.7,1011.6,0.2,2.5,W,25.7,1.1,16.3,43,42.1
15-Jun-13,24.8,29.3,19.8,58.9,75,46,1014.3,1015.2,1013.4,0,2.2,SSW,22.5,1.1,24,47.8,52.3
16-Jun-13,26.4,32.3,20.3,61.1,78,42,1015.2,1016.3,1014.3,0,2.3,SSW,19.3,1.1,31.3,45.7,49
17-Jun-13,29.1,33.7,22.2,44.9,67,33,1015.6,1016.5,1014.3,0,4.4,NNE,27.4,1.4,29.6,59.1,32.3
18-Jun-13,29.9,33.3,26.2,42.5,52,33,1015.2,1016.2,1014.2,0,11.3,NNE,46.7,1.1,16.7,44.5,43.8
19-Jun-13,29.7,33.3,26.2,40.3,49,33,1013.4,1014.9,1012,0,13.5,NNE,45.1,1,15.7,39.2,49.3
20-Jun-13,30.2,33.8,27.2,38.6,49,31,1014.1,1015.4,1011.8,0,14.1,NNE,48.3,1,16.5,37.9,53.9
21-Jun-13,28.3,31.6,24.1,42.8,51,37,1014.3,1015.2,1013.1,0,11.1,NNE,43.5,1.2,17.2,39.2,53.3
22-Jun-13,29.4,34.3,22.6,35.3,56,21,1012.6,1013.8,1011.2,0,6.6,NNE,38.6,1,22.2,46.9,44.9
23-Jun-13,29.5,35,23.7,44.2,56,32,1010.6,1012,1009.3,0,3.2,SSW,24.1,0.9,21.3,42,52.2
24-Jun-13,29.7,35,24.4,45,61,32,1009.2,1010.1,1008.3,0,2.8,SSW,25.7,0.9,21.5,48.9,52.7
25-Jun-13,29.6,34.7,24.9,43.4,59,30,1009.1,1010,1008.3,0,3.3,SSW,22.5,0.8,12.5,46,54.4
26-Jun-13,28.9,33.3,24.2,48.8,64,37,1010.7,1012.7,1009.3,0,3.4,SW,24.1,0.9,14.5,51.6,48.6
27-Jun-13,28.4,33.6,25,53.6,68,37,1012.6,1013.8,1011.6,0,2.7,NNW,22.5,0.9,13,41.6,44.5
28-Jun-13,27.3,32.4,24.2,57.8,70,40,1013.2,1014.2,1012.3,0,2.6,WSW,25.7,0.8,11,37.7,45.9
29-Jun-13,26.8,30.4,23.3,48.8,67,38,1010.8,1013.4,1008.5,0,4.3,SSW,25.7,0.7,6.6,34.4,63.8
30-Jun-13,26,31.1,22.5,46.8,58,30,1009.9,1013,1008.5,0,4.6,W,27.4,0.5,4,26,73.6
1-Jul-13,26,31.3,22.4,49.2,71,27,1015.1,1017.4,1012.7,0,3.9,SSW,30.6,0.8,7.5,31.9,65.1
2-Jul-13,26.4,31.7,22.1,52.3,71,32,1016.3,1017.8,1014.9,0,3.2,WSW,22.5,1,15.6,45.1,56.1
3-Jul-13,27,30.7,22.8,43,58,35,1014.4,1015.6,1012.6,0,5.9,NNE,24.1,1.1,15.7,43,54.2
4-Jul-13,27.2,31.1,22.1,41.5,54,34,1013.3,1014.1,1011.5,0,6.3,NNE,32.2,1.3,22.5,48.8,46
5-Jul-13,27.5,30.7,22.3,43.4,50,34,1013.1,1013.7,1011.8,0,6.8,N,33.8,1.4,27.2,54.2,36.8
6-Jul-13,27.8,30.4,24.8,48.3,61,40,1012.1,1012.8,1011.2,0,7.7,N,45.1,1,14.7,40.4,52
7-Jul-13,28.6,31.7,25.5,47.6,58,41,1013.5,1015.8,1011.4,0,11.8,N,38.6,0.7,9.6,32.8,64.8
8-Jul-13,29.7,34.1,26.2,39.9,52,29,1015.5,1016.2,1014.3,0,8,N,32.2,1.1,15.8,43,62.3
9-Jul-13,30,33.4,26.7,42,56,33,1012.8,1015,1010.9,0,8.4,NNE,41.8,1.1,14.2,41.3,61.9
10-Jul-13,29.1,32.6,25.9,44.3,58,35,1009.4,1011.1,1007.6,0,6.1,NNE,29,1,12.3,37.4,61.1
11-Jul-13,29.1,34.2,24.4,45.5,60,33,1009.5,1011.4,1008.4,0,2.9,N,25.7,0.9,11.1,39.7,61.9
12-Jul-13,29.1,33.2,25.2,48.5,63,39,1012,1013.7,1010.8,0,3.1,N,22.5,1,18,52.8,50.2
13-Jul-13,29.3,34,25.6,46,59,35,1013.1,1014,1011.9,0,4.1,N,24.1,1,13.8,46.5,52.9
14-Jul-13,29.3,33.6,25.5,42.7,57,32,1012.9,1014,1011.1,0,5.6,NNE,29,0.8,9.8,36.9,61.5
15-Jul-13,28.5,32.7,25.3,42.8,56,35,1012.7,1013.7,1011.1,0,5.8,NNE,32.2,1.1,12.9,42.3,59.7
16-Jul-13,28.1,31.3,24.3,43.2,57,36,1013.3,1014.8,1011.8,0,6.8,NNE,32.2,1.4,16.8,45,48.8
17-Jul-13,25.8,27.8,24.1,51.7,61,43,1015.4,1016.1,1014.4,0,9.5,N,37,1.2,16,37.5,51.7
18-Jul-13,26.9,29.9,24.3,44,58,33,1016.2,1017.4,1015.2,0,13.2,N,46.7,1.1,15.9,34.5,50.3
19-Jul-13,27.3,30.8,23.8,40.2,49,33,1014.8,1016.3,1012.9,0,10.7,NNE,41.8,1.3,22.6,40.8,47.5
20-Jul-13,28.2,32.8,23.1,38.7,50,29,1011.4,1012.7,1010.1,0,6.1,N,38.6,1,19.2,43.5,45.2
21-Jul-13,29.6,33.7,23.1,39.1,57,30,1011.5,1012.6,1010.3,0,8.2,NNE,33.8,0.8,15.9,39.4,54.3
22-Jul-13,26.7,29.8,24.4,50.3,64,39,1012.4,1013.3,1011.2,0,9.5,N,40.2,1,16.8,34.3,46.2
23-Jul-13,27.3,31.1,23.2,40.1,58,25,1012.1,1012.8,1011.1,0,7.1,N,38.6,1.2,24.6,40.2,39.2
24-Jul-13,29.6,34.4,23.2,32.1,44,24,1013,1014.1,1012.1,0,6.3,N,32.2,2,32.5,53.3,37.2
25-Jul-13,29.5,34.9,23.1,41,55,25,1013.2,1014.7,1011.6,0,2.4,N,25.7,1.4,53.8,56.6,55.2
26-Jul-13,30.5,36.1,23.9,39,50,26,1011.7,1012.7,1010.5,0,2.6,WSW,27.4,1.6,55.5,68.4,44.3
27-Jul-13,30.4,34,25.7,37.4,49,31,1012.4,1014.4,1011,0,7.5,NNE,35.4,1.3,34.8,59.2,46
28-Jul-13,30.2,33.6,27.2,39.1,50,33,1015.7,1016.8,1013.8,0,9.1,NNE,35.4,0.7,10.3,35.3,68.3
29-Jul-13,30.9,34.8,27.1,35.4,46,27,1015.3,1016.8,1013.3,0,8.6,NNE,41.8,1.1,17.5,43.6,59.5
30-Jul-13,31.3,36.8,25.5,41.9,57,30,1010.1,1013.1,1007.8,0,2.6,NNE,20.9,1.2,30.4,59.6,56
31-Jul-13,31.8,35.8,27.3,42.3,50,36,1008.2,1010.3,1006.8,0,9.7,NNE,33.8,1.3,27.9,56.4,43.5
1-Aug-13,29.1,31.6,26.9,48.2,65,39,1012.7,1014.7,1009.8,0,12.3,NNE,41.8,1.2,17.1,39.1,50.2
2-Aug-13,29.1,32,26.3,43.2,54,34,1014.6,1015.3,1014,0,10.5,N,40.2,1.2,20.7,43.6,0
3-Aug-13,29.8,33.2,26,39.4,50,31,1014.1,1014.9,1013.4,0,8.7,N,40.2,0.9,17.4,37.9,0
4-Aug-13,31.1,35.1,25.2,37.8,53,25,1013.9,1014.9,1013,0,9.8,N,40.2,0.8,16,37.2,0
5-Aug-13,28.6,31.6,26.2,38.6,53,27,1014.5,1015.7,1013.4,0,12.5,N,43.5,1,17.5,34.5,0
6-Aug-13,28.6,31.2,26.4,37.8,45,27,1012.8,1013.5,1012.2,0,14.2,N,49.9,1.1,18.8,38.3,0
7-Aug-13,29.1,32.2,26.8,37.8,45,30,1013.2,1014.4,1012.1,0,14.6,NNE,48.3,1,16.2,36,0
8-Aug-13,30,33.7,26.6,36.1,45,26,1014.2,1015.1,1013.4,0,12.4,NNE,41.8,1.1,18.7,39.5,0
9-Aug-13,30.1,34.2,26.7,37.8,50,28,1011.6,1013.8,1009.5,0,8.3,NNE,33.8,1.1,19,46.9,47.7
10-Aug-13,29,34.7,25.7,52.2,74,30,1006.7,1009.4,1004.7,0,2.7,W,24.1,0.7,5.2,30.8,65.4
11-Aug-13,29.3,32.4,26.4,39.6,60,27,1008.6,1011.7,1005.7,0,9.5,NNE,41.8,0.7,8.6,32.8,61.5
12-Aug-13,29.5,33.1,25.7,38.8,53,29,1013.1,1014.1,1011.6,0,8.1,NNE,35.4,0.9,15,40.4,60.9
13-Aug-13,30.2,34.1,25.7,35.7,45,28,1012.4,1013.5,1011.4,0,7.9,NNE,38.6,1.1,15.1,45.6,61.7
14-Aug-13,30.3,34.6,25.3,34.7,49,23,1010.7,1011.4,1010,0,7.1,N,45.1,1,17,49.6,56.8
15-Aug-13,30.1,34.8,24.8,39,52,26,1011.3,1012.4,1010,0,8.2,NNE,43.5,0.8,8.9,33.8,68.9
16-Aug-13,28.9,31.4,25.7,52,62,46,1011.9,1012.8,1011,0,12.9,N,41.8,0.8,9.3,29.1,60.8
17-Aug-13,28.7,32.4,25.7,51.4,64,39,1012.4,1014,1011.1,0,11.7,NNE,43.5,0.6,5.2,20,60
18-Aug-13,29.2,32.8,25.5,38,51,31,1014.5,1016,1013.3,0,8.1,NNE,38.6,0,0,0,0
19-Aug-13,29.4,33.9,23.8,37.9,48,28,1013.4,1014.5,1012.1,0,7,N,38.6,0,0,0,0
20-Aug-13,29.7,34.3,24.5,36.5,51,24,1011.8,1012.5,1010.6,0,7.9,NNE,38.6,1.1,20.9,42.7,61.1
21-Aug-13,28.3,31.5,25.9,44.7,53,35,1012.1,1012.9,1011.4,0,8.8,N,37,0.9,12.4,35.8,65.7
22-Aug-13,27.5,31.2,24.6,48.7,59,38,1011.5,1012.5,1010.5,0,5.4,NNE,38.6,0.9,12.2,34.2,63.6
23-Aug-13,28.1,31.8,24.3,41,56,30,1012.9,1014.7,1011.4,0,6.2,NNE,35.4,0.9,13.5,36.5,61.5
24-Aug-13,27.7,32.2,22.2,41.1,50,29,1013.5,1014.8,1012.1,0,2.5,S,22.5,1,25.5,47.2,65
25-Aug-13,27.8,32.1,23.7,47.7,58,35,1011.8,1012.5,1010.8,0,2,S,22.5,0.9,18.9,46.9,58
26-Aug-13,28.3,33.4,23.4,49.5,65,34,1012.2,1013.1,1010.9,0,2,SSW,20.9,1,30.8,54.8,49.1
27-Aug-13,29.4,34.6,24.1,49.2,66,33,1011.7,1013,1010.6,0,2,SSW,19.3,1.1,31.5,55.3,41.8
28-Aug-13,30.7,36.3,25.2,46.7,64,32,1011.1,1012.4,1010,0,3,SW,27.4,0.9,24.5,45,34.3
29-Aug-13,30,34.8,26.6,50.7,65,31,1012.1,1013.4,1011.1,0,3.1,W,29,0.8,0,0,44.5
30-Aug-13,29.3,34.1,25.2,47.6,61,34,1012.4,1014.5,1011.2,0,2.6,NNE,22.5,1.1,0,0,50.1
31-Aug-13,27.1,30.2,24.8,46.6,58,37,1014.7,1016.6,1013.2,0,8.7,NNE,32.2,1.1,0,0,53.6
1-Sep-13,26.5,29.9,23.3,42.9,66,30,1017.5,1018.9,1016.2,0,7.1,NNE,29,0.8,0,0,62.8
2-Sep-13,26.7,31.2,23.3,42.1,64,28,1018.3,1019.7,1016.7,0,5.2,N,30.6,1.1,0,0,57.2
3-Sep-13,26.6,31.3,22.2,55.1,67,39,1017.5,1019.2,1015.7,0,2.6,SSW,25.7,0.9,0,0,55.4
4-Sep-13,26,30.3,22.3,49.4,63,34,1018.9,1020.5,1016.8,0,8.5,NNE,35.4,1.2,0,0,33.3
5-Sep-13,24.9,28.8,20.9,45.8,59,31,1018,1020.3,1014.2,0,4.1,S,29,0.9,7.2,30.3,53.2
6-Sep-13,25.3,29.4,21.3,57.7,70,48,1013.8,1014.8,1012.9,0,2.5,S,29,1,27.2,47.4,44.5
7-Sep-13,25.2,27.7,22.6,63,75,54,1016.2,1017.5,1014.5,0,1.1,SSW,14.5,1.1,24.6,58.2,23.6
8-Sep-13,25.8,30.6,21.2,47.9,69,35,1018.9,1021,1017.1,0,5.8,NE,32.2,1.4,39.6,47.8,45.5
9-Sep-13,25.5,29.2,22,41.6,54,34,1020.5,1021.8,1019.2,0,7.4,NNE,35.4,1.4,22.9,50,43.4
10-Sep-13,25.5,29.7,21,55.1,73,39,1018.1,1019.6,1016.9,0,1.9,N,20.9,1.3,45.1,53.1,41.8
11-Sep-13,26.8,31.3,22.1,59.2,75,47,1015.9,1017.2,1014.7,0,1.8,SW,20.9,1.4,46.3,60.2,32.3
12-Sep-13,27.7,32.8,22.6,61,76,43,1014.5,1015.5,1013.7,0,1.7,WSW,19.3,1.7,65.8,57.8,25.6
13-Sep-13,27.9,33,23.5,58.2,79,42,1014.3,1015.2,1013.3,0,3.3,S,22.5,1.1,28.3,45.6,26.3
14-Sep-13,25.9,30.7,23,48.9,66,25,1016.2,1017.5,1014.5,0,4,SSW,29,0.7,7.1,30.1,60.8
15-Sep-13,25.3,29.8,20.2,46.1,68,21,1014.6,1016.5,1012.1,0,2.8,W,25.7,0.8,8.6,35.7,61.7
16-Sep-13,24.8,27.7,22.4,59.7,69,42,1008.3,1012,1004.6,0,2.9,WSW,27.4,0.9,10.2,33.9,50.4
17-Sep-13,24.8,28.3,20.2,59.2,76,44,1005.9,1007.3,1004.7,0,4.1,WSW,27.4,0.8,13.5,33.1,45.4
18-Sep-13,26.5,30.8,22.6,49.6,68,33,1004.9,1006,1003.7,0,4.4,WSW,33.8,0.6,7.5,24.2,49
19-Sep-13,25.2,29.7,20.3,56.5,70,40,1006.9,1008.7,1005.5,0,3,NW,25.7,0.8,18.9,36.3,41.3
20-Sep-13,24.6,29.2,20.9,62.4,73,41,1012.1,1015.4,1008.8,0,2.9,SW,24.1,1.1,24.9,41.8,33.9
21-Sep-13,23.4,27.1,21.7,61.5,75,51,1017,1018.4,1015.2,0,6.9,N,24.1,1.2,20.8,40.5,38.6
22-Sep-13,21.7,24.5,19.7,54.2,61,44,1018.5,1019.5,1017.9,0,8.1,NNE,30.6,0.9,15,34.3,48.3
23-Sep-13,21.6,25.4,18.2,50,64,38,1016.3,1018.4,1013.8,0,4.3,N,27.4,1.3,26.5,42,35.9
24-Sep-13,22.4,27.5,17.3,57.6,71,38,1014.4,1015.7,1013.2,0,2.6,SSW,22.5,1.4,46.1,47,42.1
25-Sep-13,23.5,27.8,18.6,65.5,78,45,1016.6,1017.5,1015.3,0,2.1,SSW,20.9,1.3,48.5,49,34
26-Sep-13,23.9,28.4,19.5,65.6,86,43,1015,1017.1,1012.8,0,2.4,SSW,20.9,1.1,34.9,45.7,35.1
27-Sep-13,24.6,29.9,19.8,59.9,77,37,1013.1,1014.3,1012,0,2.1,SSW,19.3,1.2,28,49,38.4
28-Sep-13,23.9,28.3,19.3,64,78,46,1014,1015,1013.1,0,1.9,SSW,19.3,1.2,35,46.8,36.2
29-Sep-13,24.2,28.5,20.6,67.2,84,52,1013.5,1014.8,1012.1,0,1.9,S,24.1,1.3,39.4,44.5,36
30-Sep-13,24.9,28.9,20.2,69.7,82,53,1008.1,1012,1003.5,0,4.9,S,32.2,1.2,34.6,42.8,25.6
1-Oct-13,23,26.9,19.6,70.8,88,50,1002.9,1004.9,1001.2,8.2,3.8,W,49.9,0.8,18.1,31.2,31.8
2-Oct-13,20.4,25.7,15.7,64.6,80,46,1010.3,1016.5,1004.8,3.8,7.8,NNE,37,1.2,24.7,35.5,23
3-Oct-13,16.1,18.1,15,65.6,81,56,1021.7,1025.8,1016.3,1,10.8,NNE,33.8,1.2,28.5,30.8,26.8
4-Oct-13,14.5,16,13.7,61.5,68,55,1027.7,1028.9,1025.7,0,10.7,NNE,32.2,1.4,29,32.2,30.6
5-Oct-13,14.8,17.9,12.8,57.3,64,48,1027.3,1028.8,1025.6,0,9.1,NNE,29,1.2,22.6,32.7,36.4
6-Oct-13,15.6,19.3,12.8,59.9,71,44,1026.8,1028.1,1025.5,0,6.6,N,25.7,0.9,16.4,33.5,44.6
7-Oct-13,17.3,21.2,13.6,57.4,71,41,1027.5,1028.6,1026.4,0,8.2,N,37,1.4,28.2,45.2,36.1
8-Oct-13,19.1,24.7,15.8,57.2,67,40,1026.5,1028.2,1025.1,0,3.1,N,19.3,1.4,29.1,50.9,35.8
9-Oct-13,19.7,24.7,15.5,60.7,78,35,1023.4,1025.5,1021.7,0,1.8,SSW,14.5,1.3,34.7,53.1,35
10-Oct-13,19.2,22.4,16.1,79,86,67,1020.3,1022.1,1018.9,0.6,0.7,S,12.9,1.8,76.8,57.2,10
11-Oct-13,22,27.7,16.3,72.6,88,47,1021.9,1023.4,1020.3,0,1.1,S,16.1,2.3,104,52.2,12.4
12-Oct-13,23.1,29.2,18,76.2,88,51,1022.8,1024.1,1021.6,0,1.3,SSW,12.9,2,86.7,49.5,17
13-Oct-13,23.6,28.6,18.9,64.4,86,45,1021.5,1022.7,1020.2,0,2.7,SSW,20.9,1.6,47.8,46.6,20
14-Oct-13,23,27.2,19.1,56.9,74,41,1021,1021.9,1019.5,0,2.9,N,25.7,1.4,31.8,57.9,29.9
15-Oct-13,21.7,25.9,17.8,72.3,87,57,1018.2,1021.1,1014.7,0,1.4,SSW,19.3,1.6,67.3,53,25.1
16-Oct-13,21.3,23.3,18.6,77.5,87,60,1008.8,1015.1,1000.9,7.4,1.6,S,32.2,1.2,36.3,43.8,12.8
17-Oct-13,19.1,22.9,15.8,57.7,81,36,1004.3,1009.7,1000.4,3.8,4.2,W,37,0.9,15.3,34.8,32.2
18-Oct-13,20.3,25.1,16.2,54.2,70,37,1014.1,1019.5,1009.4,0,2.9,W,24.1,1.3,29.5,39.6,30.8
19-Oct-13,19.9,24.4,16.4,46.9,60,32,1024.6,1029.1,1019.4,0,2.9,N,25.7,1.6,49.2,51.7,23.2
20-Oct-13,18.5,22.9,14.8,55.4,70,39,1029.1,1030.9,1027.4,0,5.7,N,24.1,1.3,32.3,46.2,28.5
21-Oct-13,18,23.3,12.6,61.1,77,39,1025.1,1027.4,1023.3,0,1.1,SSW,16.1,1.4,54.3,57.9,27.4
22-Oct-13,18.4,23.7,13.6,71.1,86,49,1022.4,1023.5,1021,0,0.9,SSW,12.9,2.2,98.2,61.3,27.9
23-Oct-13,20.6,25.9,14.1,57.3,83,45,1022.9,1024.1,1021.9,0,6.2,NNE,37,2.3,88.5,64.7,15.2
24-Oct-13,20.5,24.7,15.5,53.7,68,42,1023.1,1024.1,1022.1,0,3.8,NNE,32.2,1.7,38,52.6,25.2
25-Oct-13,19,24.9,13.3,52.8,68,35,1022,1023.1,1020.5,0,1.7,NNE,17.7,1.8,56,59,24.1
26-Oct-13,18.4,25.3,12.3,44.7,61,30,1022.4,1023.4,1021.2,0,1.6,NNE,17.7,2.2,112,67.5,17
27-Oct-13,18.2,25.1,11.7,52.5,76,29,1020.9,1022,1019.6,0,0.9,N,14.5,2.3,127.9,64.1,24.9
